,background,media,lumen
precision,0.9696265396693191,0.7295810925006717,0.9830968383199282
recall,0.9977605931237751,0.6227001252904869,0.8105086570360341
f1-score,0.9834924049294965,0.6719168050737515,0.888499171335244
support,10202255.0,780586.0,1034823.0
specificity,0.8060021670977134,0.9839116694734907,0.9986497064579256
jaccard_score,0.9675209606882307,0.5059297547327707,0.7993688789261602
avg_hausdorff_dist,12.514305049275608,14.429087069534972,8.454984052537155
