,background,media,lumen
precision,0.9785591896846703,0.6689859166178368,0.9514906278945157
recall,0.9885208596647339,0.6975081423399127,0.8158684444456691
f1-score,0.9835148007726995,0.6829493635816803,0.8784759029833519
support,30795773.0,2353746.0,2903473.0
specificity,0.857404315060425,0.9758400511880738,0.9962499368494582
jaccard_score,0.9675643103513323,0.5185444998826627,0.7832875863480547
avg_hausdorff_dist,13.19558590081842,17.85297656479219,13.1685324300473
